timestamp_ms,side_cm
1765068589088,14.278878001776322
1765068589312,14.278878001776322
1765068589342,14.278878001776322
1765068589372,14.278878001776322
1765068589402,14.278878001776322
1765068589466,14.278878001776322
1765068589496,14.278878001776322
1765068589526,14.278878001776322
1765068589556,14.278878001776322
1765068589621,14.278878001776322
1765068589651,14.278878001776322
1765068589681,14.278878001776322
1765068589711,16.64421400207175
1765068589775,182.7682892675457
1765068589805,182.7682892675457
1765068589835,182.7682892675457
1765068589865,182.7682892675457
1765068589930,182.7682892675457
1765068589960,182.7682892675457
1765068589990,182.7682892675457
1765068590020,182.7682892675457
1765068590084,57.450173309295685
1765068590114,57.450173309295685
1765068590144,57.450173309295685
1765068590174,18.93616101000225
1765068590239,16.648041349620144
1765068590269,16.648041349620144
1765068590299,16.63722866470107
1765068590329,16.63722866470107
1765068590394,14.271240461693196
1765068590424,10.10248505466916
1765068590454,10.10248505466916
1765068590484,10.10248505466916
1765068590548,9.175974828825929
1765068590578,8.828904644962677
1765068590608,8.828904644962677
1765068590638,8.828904644962677
1765068590703,8.149696069813217
1765068590733,8.149696069813217
1765068590763,8.149696069813217
