timestamp_ms,front_cm
1765068534551,248.12531935998868
1765068534616,248.12531935998868
1765068534646,248.12689837050948
1765068534676,248.12689837050948
1765068534706,248.12689837050948
1765068534770,248.12531935998868
1765068534800,248.11991301752911
1765068534830,248.11991301752911
1765068534860,248.11991301752911
1765068534925,248.12531935998868
1765068534955,248.12531935998868
1765068534985,248.12531935998868
1765068535015,248.12531935998868
1765068535079,248.12531935998868
1765068535109,248.11354554162426
1765068535139,248.11354554162426
1765068535169,247.6955921837252
1765068535234,247.6733489368116
1765068535264,247.6733489368116
1765068535294,247.65555089891222
1765068535324,247.65555089891222
1765068535388,19.029613547917506
1765068535418,16.213560002390295
1765068535448,16.213560002390295
1765068535478,16.213560002390295
1765068535543,16.213560002390295
1765068535573,16.213560002390295
1765068535603,16.213560002390295
1765068535633,16.213560002390295
1765068535698,19.029613547917506
1765068535728,19.029613547917506
1765068535758,23.87316663110414
1765068535788,23.87316663110414
1765068535852,24.73608793540552
1765068535882,24.73608793540552
1765068535912,26.20417663538865
1765068535942,26.20417663538865
1765068536007,247.64823944457567
1765068536037,247.64823944457567
1765068536067,247.66794257874244
