timestamp_ms,front_cm
1765068573058,247.5434421821728
1765068573248,247.5434421821728
1765068573278,247.5434421821728
1765068573308,247.5434421821728
1765068573338,16.85303622345964
1765068573403,16.851783314295062
1765068573433,16.851783314295062
1765068573463,16.851783314295062
1765068573493,16.851783314295062
1765068573557,16.827291714744206
1765068573587,16.851783314295062
1765068573617,16.851783314295062
1765068573647,11.46411165983136
1765068573712,11.46411165983136
1765068573742,11.46411165983136
1765068573772,11.46411165983136
1765068573802,11.46411165983136
1765068573866,11.46411165983136
1765068573896,11.46411165983136
1765068573926,11.46411165983136
1765068573956,17.175340187066467
1765068574020,22.967629572386613
1765068574050,22.967629572386613
1765068574080,22.967629572386613
1765068574110,22.967629572386613
1765068574175,22.967629572386613
1765068574205,22.967629572386613
1765068574235,22.976520021634315
1765068574265,22.976520021634315
1765068574331,24.452555176823807
1765068574361,24.452555176823807
1765068574391,24.739245925227806
1765068574421,24.739245925227806
1765068574485,24.739245925227806
1765068574515,24.739245925227806
1765068574545,176.36582091232412
1765068574575,176.36582091232412
1765068574640,247.72936895393468
1765068574670,247.72936895393468
1765068574700,247.72936895393468
