timestamp_ms,side_cm
1765065510598,19.267956137113742
1765065510663,19.269226193487157
1765065510693,19.269226193487157
1765065510723,19.267956137113742
1765065510753,19.267956137113742
1765065510818,19.269226193487157
1765065510848,19.269226193487157
1765065510878,19.269226193487157
1765065510907,19.269226193487157
1765065510972,19.033698345548146
1765065511002,19.033698345548146
1765065511032,18.943438130896993
1765065511062,18.943438130896993
1765065511126,18.94216806671875
1765065511156,18.94216806671875
1765065511186,18.59223166094762
1765065511216,18.59223166094762
1765065511281,17.631137989011222
1765065511311,17.081286958308738
1765065511341,17.081286958308738
1765065511371,16.978308954666318
1765065511435,16.94717527411467
1765065511465,16.94717527411467
1765065511495,16.325497090944737
1765065511525,16.325497090944737
1765065511590,16.317550620128713
1765065511620,12.222029740103153
1765065511650,12.222029740103153
1765065511680,9.508439305858701
1765065511746,9.185191363820195
1765065511776,9.185191363820195
1765065511806,9.16993345427727
1765065511836,9.16993345427727
1765065511900,7.185736191578599
1765065511930,6.859982446820595
1765065511960,6.859982446820595
1765065511990,6.532306450781561
1765065512055,5.893139168249945
1765065512085,5.893139168249945
1765065512115,5.893139168249945
