timestamp_ms,side_cm
1765065039884,27.91634034496929
1765065039978,27.91634034496929
1765065040008,26.735937860277314
1765065040038,26.735937860277314
1765065040067,26.72354617264227
1765065040131,26.434006361246475
1765065040161,26.434006361246475
1765065040191,26.13525002266124
1765065040221,26.13525002266124
1765065040285,24.24196516561892
1765065040315,22.867346170271958
1765065040345,22.867346170271958
1765065040374,21.892899681157587
1765065040438,19.27303638211947
1765065040468,19.27303638211947
1765065040498,18.618954454219647
1765065040528,18.618954454219647
1765065040592,18.618954454219647
1765065040622,18.618954454219647
1765065040652,17.95532989387175
1765065040681,17.95532989387175
1765065040745,17.682626986930018
1765065040775,17.634965336559617
1765065040805,17.634965336559617
1765065040835,17.299651804339874
1765065040899,16.979613348383964
1765065040929,16.979613348383964
1765065040959,9.85614451790866
1765065040988,9.85614451790866
1765065041053,9.85614451790866
1765065041083,9.85614451790866
1765065041112,9.85614451790866
1765065041142,9.85614451790866
1765065041206,9.85614451790866
1765065041236,9.85614451790866
1765065041266,9.85614451790866
1765065041296,9.85614451790866
1765065041360,115.96465855801942
1765065041389,115.96465855801942
1765065041419,248.2513301158051
