timestamp_ms,front_cm
1765065115648,28.84980159035103
1765065115713,27.988184664157643
1765065115743,27.988184664157643
1765065115773,27.988184664157643
1765065115803,27.988184664157643
1765065115868,27.988184664157643
1765065115898,27.988184664157643
1765065115928,27.692603478213186
1765065115958,27.692603478213186
1765065116023,27.09826594978108
1765065116053,26.524575510532937
1765065116083,26.524575510532937
1765065116113,26.513144956343236
1765065116177,26.513144956343236
1765065116207,26.513144956343236
1765065116237,24.538490318287813
1765065116267,24.538490318287813
1765065116332,23.56400949963404
1765065116362,23.563391634265827
1765065116392,23.563391634265827
1765065116422,23.277662011502343
1765065116487,22.688078630622158
1765065116517,22.688078630622158
1765065116547,22.688078630622158
1765065116577,22.039403049084285
1765065116642,21.791500676328724
1765065116672,21.791500676328724
1765065116702,20.738859562744434
1765065116732,20.738859562744434
1765065116798,20.407682312708403
1765065116828,20.407682312708403
1765065116858,20.407682312708403
1765065116888,17.17250830250282
1765065116952,17.07780286713023
1765065116982,17.07780286713023
1765065117012,17.07780286713023
1765065117042,17.07780286713023
1765065117107,17.07780286713023
1765065117137,17.07780286713023
1765065117167,17.07780286713023
