timestamp_ms,side_cm
1765068039499,17.65374164730838
1765068039761,17.64483405865667
1765068039791,17.64483405865667
1765068039821,17.64483405865667
1765068039851,17.64483405865667
1765068039915,17.64483405865667
1765068039945,17.64483405865667
1765068039975,17.338749122428453
1765068040005,17.338749122428453
1765068040070,16.991661767941878
1765068040100,16.991661767941878
1765068040129,16.991661767941878
1765068040159,16.991661767941878
1765068040224,17.65374164730838
1765068040254,19.268076276843203
1765068040284,19.268076276843203
1765068040314,19.268076276843203
1765068040379,19.268076276843203
1765068040409,21.561636620931495
1765068040439,21.561636620931495
1765068040469,247.30769120978854
1765068040533,247.30769120978854
1765068040563,247.30769120978854
1765068040593,247.30769120978854
1765068040623,247.3127886215152
1765068040688,247.3127886215152
1765068040718,247.3127886215152
1765068040748,247.3127886215152
1765068040778,247.31594662694712
1765068040843,247.31594662694712
1765068040873,247.32137012442035
1765068040903,247.32137012442035
1765068040933,247.3127886215152
1765068040997,247.3127886215152
1765068041027,247.3127886215152
1765068041057,247.3127886215152
1765068041087,247.3127886215152
1765068041152,247.31213643441242
1765068041182,16.657618295997963
1765068041212,16.657618295997963
