timestamp_ms,front_cm
1765068167223,247.9711956265046
1765068167526,247.69020299627934
1765068167556,247.69020299627934
1765068167586,247.6755972894489
1765068167616,247.6755972894489
1765068167681,247.65364580264486
1765068167711,9.096647438823311
1765068167741,9.096647438823311
1765068167771,6.804048228180363
1765068167835,6.804048228180363
1765068167865,6.804048228180363
1765068167895,6.804048228180363
1765068167925,6.804048228180363
1765068167990,6.804048228180363
1765068168020,6.804048228180363
1765068168050,6.804048228180363
1765068168080,6.804048228180363
1765068168144,9.10268881337197
1765068168174,9.10268881337197
1765068168204,9.10268881337197
1765068168234,9.438019504507793
1765068168299,9.866459477188982
1765068168329,9.866459477188982
1765068168359,9.866459477188982
1765068168389,11.807543294954485
1765068168453,12.805228486162376
1765068168483,12.805228486162376
1765068168513,12.805228486162376
1765068168543,12.809055833710772
1765068168608,12.80936476444367
1765068168638,12.80936476444367
1765068168668,12.80936476444367
1765068168698,12.816367272437674
1765068168763,12.816367272437674
1765068168793,13.155817086841125
1765068168823,13.155817086841125
1765068168853,13.490821692230384
1765068168917,13.490821692230384
1765068168947,14.162100935967828
1765068168977,14.162100935967828
