timestamp_ms,side_cm
1765068071860,217.00682663052157
1765068071924,217.00682663052157
1765068071955,217.00682663052157
1765068071985,217.00682663052157
1765068072015,217.44607927251218
1765068072079,217.98896213646734
1765068072109,217.98896213646734
1765068072139,217.98896213646734
1765068072169,247.30753675222695
1765068072234,247.30753675222695
1765068072264,247.30753675222695
1765068072294,247.30753675222695
1765068072324,247.30753675222695
1765068072389,247.30753675222695
1765068072419,247.30753675222695
1765068072449,247.30753675222695
1765068072479,12.49317082665948
1765068072544,11.222439460432724
1765068072574,11.222439460432724
1765068072604,11.209395593499721
1765068072634,11.209395593499721
1765068072699,11.209395593499721
1765068072729,11.209395593499721
1765068072759,11.209395593499721
1765068072789,11.209395593499721
1765068072853,11.209395593499721
1765068072883,11.222439460432724
1765068072913,11.222439460432724
1765068072943,12.493823013762267
1765068073009,12.923859136368264
1765068073039,12.923859136368264
1765068073069,12.923859136368264
1765068073099,12.923859136368264
1765068073163,12.923859136368264
1765068073193,12.923859136368264
1765068073223,16.331143712863195
1765068073253,16.331143712863195
1765068073318,17.31964669471381
1765068073348,16.331143712863195
1765068073378,16.331143712863195
