timestamp_ms,front_cm
1765068728084,10.115477456561166
1765068728148,10.115477456561166
1765068728178,10.115477456561166
1765068728208,10.115477456561166
1765068728238,8.748787765309316
1765068728303,8.394406142719163
1765068728333,8.394406142719163
1765068728363,8.757043166858239
1765068728393,8.757043166858239
1765068728457,10.115477456561166
1765068728487,10.115477456561166
1765068728517,10.115477456561166
1765068728547,10.115477456561166
1765068728612,16.511646987151835
1765068728642,16.511646987151835
1765068728672,16.511646987151835
1765068728702,247.48422983398086
1765068728766,247.48646103160445
1765068728796,247.48646103160445
1765068728826,247.48646103160445
1765068728856,247.48646103160445
1765068728920,247.54270417317272
1765068728950,247.54270417317272
1765068728980,247.54270417317272
1765068729010,247.54270417317272
1765068729075,247.54270417317272
1765068729105,247.48646103160445
1765068729135,247.48646103160445
1765068729165,247.48422983398086
1765068729230,247.48422983398086
1765068729260,247.48422983398086
1765068729290,247.48422983398086
1765068729320,22.03216026163136
1765068729384,22.03216026163136
1765068729414,22.03216026163136
1765068729444,22.03216026163136
1765068729474,22.03216026163136
1765068729539,16.190304141380693
1765068729569,16.190304141380693
1765068729599,16.174411199748647
