timestamp_ms,front_cm
1765068734877,10.539163258275948
1765068735085,10.096100423750613
1765068735115,8.080700821421487
1765068735145,8.080700821421487
1765068735175,7.760628039828589
1765068735240,8.080700821421487
1765068735270,8.080700821421487
1765068735300,8.080700821421487
1765068735330,9.861859810613169
1765068735394,10.096100423750613
1765068735424,10.096100423750613
1765068735454,10.096100423750613
1765068735484,10.539163258275948
1765068735549,10.539163258275948
1765068735579,10.539163258275948
1765068735609,10.539163258275948
1765068735639,187.25787262017639
1765068735703,247.38123467532475
1765068735733,247.38123467532475
1765068735763,247.38123467532475
1765068735793,247.38123467532475
1765068735858,247.38123467532475
1765068735888,247.38123467532475
1765068735918,247.38123467532475
1765068735948,247.38123467532475
1765068736012,247.38123467532475
1765068736042,50.31903260529543
1765068736072,50.31903260529543
1765068736102,50.31903260529543
1765068736168,50.31903260529543
1765068736198,50.31903260529543
1765068736228,50.31903260529543
1765068736258,50.31903260529543
1765068736323,50.31903260529543
1765068736352,50.31903260529543
1765068736382,50.31903260529543
1765068736412,247.32241706415334
1765068736477,247.32241706415334
1765068736507,247.34816157286878
1765068736537,247.34816157286878
