timestamp_ms,side_cm
1765068690328,190.1954745418825
1765068690414,190.1954745418825
1765068690444,247.26349649168057
1765068690474,247.26349649168057
1765068690504,247.26349649168057
1765068690568,247.26349649168057
1765068690598,247.26349649168057
1765068690628,247.26349649168057
1765068690658,247.26349649168057
1765068690722,247.26349649168057
1765068690752,247.26349649168057
1765068690782,247.15226308648926
1765068690812,247.15226308648926
1765068690877,16.94485827020344
1765068690907,16.330800456493307
1765068690937,16.330800456493307
1765068690967,16.330800456493307
1765068691031,16.330800456493307
1765068691061,16.325085167691213
1765068691091,16.325085167691213
1765068691121,16.325085167691213
1765068691186,16.325085167691213
1765068691216,16.330800456493307
1765068691246,16.330800456493307
1765068691276,16.94485827020344
1765068691340,16.94485827020344
1765068691370,18.945634995078763
1765068691400,18.945634995078763
1765068691430,18.945652165702086
1765068691495,18.945652165702086
1765068691525,22.224454524907742
1765068691555,22.224454524907742
1765068691585,180.4566048154211
1765068691650,180.4566048154211
1765068691680,247.1395281346795
1765068691710,247.1395281346795
1765068691740,247.1395281346795
1765068691804,247.1395281346795
1765068691834,247.1395281346795
1765068691864,247.1395281346795
