timestamp_ms,side_cm
1765064622978,6.211632958834116
1765064623054,6.198280145558556
1765064623085,6.198280145558556
1765064623115,6.198280145558556
1765064623145,6.198280145558556
1765064623209,6.198280145558556
1765064623239,6.198280145558556
1765064623269,6.214499180741996
1765064623299,6.214499180741996
1765064623364,6.536785993237572
1765064623394,9.506894632682133
1765064623424,9.506894632682133
1765064623454,9.519286320317178
1765064623519,9.840285909718432
1765064623549,9.840285909718432
1765064623579,10.199095586309113
1765064623609,10.199095586309113
1765064623673,12.915277637365532
1765064623703,17.30510963915731
1765064623733,17.30510963915731
1765064623763,17.30510963915731
1765064623828,18.591682446853383
1765064623858,18.84627838906522
1765064623888,18.84627838906522
1765064623918,19.98504343511695
1765064623983,19.98504343511695
1765064624013,19.98504343511695
1765064624043,22.216525209105384
1765064624073,22.216525209105384
1765064624139,23.552355824901497
1765064624169,25.83403936981199
1765064624199,25.83403936981199
1765064624229,27.0265246114061
1765064624294,27.91932671050904
1765064624324,27.91932671050904
1765064624354,29.64542678090129
1765064624384,29.64542678090129
1765064624448,29.692796659454867
1765064624478,29.787828192281268
1765064624508,29.787828192281268
