timestamp_ms,front_cm
1765061938905,9.093575270898327
1765061938970,9.093575270898327
1765061939000,9.093575270898327
1765061939030,4.559968812734951
1765061939060,4.559968812734951
1765061939124,4.552365613898473
1765061939154,4.552365613898473
1765061939184,4.540282864801156
1765061939214,4.540282864801156
1765061939279,3.921436570097285
1765061939309,3.921436570097285
1765061939339,3.921436570097285
1765061939369,3.921436570097285
1765061939433,3.9198575595764846
1765061939463,3.9198575595764846
1765061939493,3.9122200351030187
1765061939523,3.9122200351030187
1765061939588,3.6020331462304966
1765061939618,3.6020331462304966
1765061939648,3.6020331462304966
1765061939677,3.6020331462304966
1765061939742,3.6020331462304966
1765061939772,3.6020331462304966
1765061939802,3.9198575595764846
1765061939832,3.9198575595764846
1765061939896,4.214803725139063
1765061939926,4.214803725139063
1765061939956,4.214803725139063
1765061939986,4.214803725139063
1765061940051,3.920818693021829
1765061940081,3.920818693021829
1765061940111,3.9211276393643857
1765061940141,3.9211276393643857
1765061940206,4.214803725139063
1765061940236,4.214803725139063
1765061940266,4.214803725139063
1765061940296,4.214803725139063
1765061940360,4.214803725139063
1765061940390,4.214803725139063
1765061940420,4.235467977141525
