timestamp_ms,ax,ay,az
1765061395437,-5.8447634,-7.9629998,-2.549729
1765061395478,-5.923216599999999,-8.7867584,-3.0204481999999997
1765061395484,-5.923216599999999,-8.7867584,-3.0204481999999997
1765061395490,-6.276256,-9.022118,-3.0989014
1765061395496,-6.276256,-9.022118,-3.0989014
1765061395502,-6.6292954,-8.5121722,-3.1773545999999997
1765061395508,-6.6292954,-8.5121722,-3.1773545999999997
1765061395514,-6.7469752000000005,-8.316039199999999,-3.2950344
1765061395520,-6.7077486,-8.1983594,-3.2558078
1765061395526,-6.7077486,-8.1983594,-3.2558078
1765061395532,-6.276256,-7.453054,-3.2558078
1765061395538,-6.276256,-7.453054,-3.2558078
1765061395544,-6.354709199999999,-7.4922806,-3.2558078
1765061395550,-7.060788,-8.0022264,-3.2558078
1765061395556,-7.060788,-8.0022264,-3.2558078
1765061395562,-6.8254284,-8.3552658,-3.138128
1765061395568,-6.8254284,-8.3552658,-3.138128
1765061395574,-6.3154826,-8.8652116,-2.9812215999999996
1765061395580,-6.3154826,-9.022118,-2.941995
1765061395586,-6.3154826,-9.022118,-2.941995
1765061395592,-5.687856999999999,-8.7083052,-3.0596748
1765061395632,-6.276256,-8.669078599999999,-3.2558078
1765061395638,-6.276256,-8.669078599999999,-3.2558078
1765061395644,-6.001669799999999,-8.629852,-3.2558078
1765061395650,-6.2370294,-8.1199062,-3.4911673999999997
1765061395656,-6.2370294,-8.1199062,-3.4911673999999997
1765061395662,-6.7469752000000005,-8.4729456,-3.530394
1765061395668,-6.7469752000000005,-8.4729456,-3.530394
1765061395674,-6.943108199999999,-9.1790244,-3.3734876000000003
1765061395680,-6.943108199999999,-9.1790244,-3.3734876000000003
1765061395686,-7.1000146,-8.9436648,-3.4519407999999996
1765061395692,-6.864655,-8.4729456,-3.3734876000000003
1765061395698,-6.864655,-8.4729456,-3.3734876000000003
1765061395704,-6.7077486,-8.433719,-3.2950344
1765061395710,-6.7077486,-8.433719,-3.2950344
1765061395716,-6.5900688,-9.022118,-3.0989014
1765061395722,-6.5508422,-8.9828914,-3.0989014
1765061395728,-6.5508422,-8.9828914,-3.0989014
1765061395734,-6.7077486,-8.8652116,-3.1773545999999997
1765061395740,-6.7077486,-8.8652116,-3.1773545999999997
1765061395746,-5.88399,-8.433719,-3.2165812
1765061395787,-5.88399,-8.394492399999999,-2.5889556
1765061395793,-5.727083599999999,-8.2768126,-2.549729
1765061395799,-5.727083599999999,-8.2768126,-2.549729
1765061395805,-6.2370294,-8.1983594,-2.5105024
1765061395811,-6.2370294,-8.1983594,-2.5105024
1765061395817,-6.1978028,-8.237585999999999,-2.4320492
1765061395823,-6.1978028,-8.237585999999999,-2.4320492
1765061395829,-6.1978028,-8.316039199999999,-2.4712758
1765061395835,-6.001669799999999,-8.041453,-2.4320492
1765061395841,-6.001669799999999,-8.041453,-2.4320492
1765061395847,-6.040896399999999,-7.8845466,-2.3535959999999996
1765061395853,-6.040896399999999,-7.8845466,-2.3535959999999996
1765061395859,-6.1585762,-7.9629998,-2.157463
1765061395865,-6.040896399999999,-7.3353741999999995,-2.1182364
1765061395871,-6.040896399999999,-7.3353741999999995,-2.1182364
1765061395877,-6.2370294,-7.296147599999999,-2.0397832
1765061395883,-6.2370294,-7.296147599999999,-2.0397832
1765061395889,-5.727083599999999,-8.237585999999999,-1.6082906
1765061395895,-5.727083599999999,-8.316039199999999,-1.4906107999999998
1765061395901,-5.727083599999999,-8.316039199999999,-1.4906107999999998
1765061395941,-5.0210048,-6.5900688,-0.9414384
1765061395947,-5.1386845999999995,-6.1193496,-1.1375714
1765061395953,-5.1386845999999995,-6.1193496,-1.1375714
1765061395959,-5.7663101999999995,-7.060788,-1.0591182
1765061395965,-6.001669799999999,-7.8060934,-1.0198916
1765061395971,-6.001669799999999,-7.8060934,-1.0198916
1765061395977,-5.727083599999999,-7.4922806,-0.9414384
1765061395983,-5.727083599999999,-7.4922806,-0.9414384
1765061395989,-5.4524974,-7.296147599999999,-0.784532
1765061395995,-5.4524974,-7.296147599999999,-0.784532
1765061396001,-5.1779112,-7.217694399999999,-0.5883989999999999
1765061396007,-5.1779112,-6.7469752000000005,-0.7060788
1765061396013,-5.1779112,-6.7469752000000005,-0.7060788
1765061396019,-5.4917240000000005,-7.178467799999999,-0.7060788
1765061396025,-5.4917240000000005,-7.178467799999999,-0.7060788
1765061396031,-5.4917240000000005,-7.5315072,-0.6668522
1765061396037,-5.3348176,-7.7276402,-0.6276256
1765061396043,-5.3348176,-7.7276402,-0.6276256
1765061396049,-5.2171378,-7.609960399999999,-0.4707192
1765061396055,-5.2171378,-7.609960399999999,-0.4707192
1765061396096,-6.1585762,-7.453054,-0.8629851999999999
1765061396102,-6.472389,-7.4138274,-0.980665
1765061396108,-6.5116156,-8.1199062,-0.980665
1765061396114,-6.5116156,-8.1199062,-0.980665
1765061396120,-6.864655,-8.1591328,-1.0591182
1765061396126,-6.864655,-8.1591328,-1.0591182
1765061396132,-6.4331624,-7.7668668,-1.0591182
1765061396138,-6.4331624,-7.7668668,-1.0591182
1765061396144,-5.962443199999999,-7.8845466,-0.9022117999999999
1765061396150,-5.8055368,-8.041453,-0.7060788
1765061396156,-5.8055368,-8.041453,-0.7060788
1765061396162,-5.295591,-7.217694399999999,-0.4707192
1765061396168,-5.295591,-7.217694399999999,-0.4707192
1765061396174,-5.4132708,-7.178467799999999,-0.5491724
1765061396180,-5.4917240000000005,-7.8845466,-0.3138128
1765061396186,-5.4917240000000005,-7.8845466,-0.3138128
1765061396192,-5.8055368,-7.609960399999999,-0.4707192
1765061396198,-5.8055368,-7.609960399999999,-0.4707192
1765061396204,-5.962443199999999,-7.453054,-0.4707192
1765061396210,-5.727083599999999,-7.6884136,-0.43149259999999995
1765061396250,-5.962443199999999,-7.217694399999999,-0.6668522
1765061396256,-5.962443199999999,-7.217694399999999,-0.6668522
1765061396262,-6.1193496,-8.041453,-0.6276256
1765061396268,-6.1193496,-8.041453,-0.6276256
1765061396274,-6.1978028,-8.1591328,-0.5491724
1765061396280,-5.8055368,-7.9629998,-0.4707192
1765061396286,-5.8055368,-7.9629998,-0.4707192
1765061396292,-5.530950600000001,-7.7668668,-0.196133
1765061396298,-5.530950600000001,-7.7668668,-0.196133
1765061396304,-5.3740442,-7.4922806,-0.196133
1765061396310,-5.3740442,-7.4922806,-0.196133
1765061396316,-5.530950600000001,-7.4138274,-0.1176798
1765061396322,-5.5701772,-7.139241199999999,0.0392266
1765061396328,-5.5701772,-7.139241199999999,0.0392266
1765061396334,-5.727083599999999,-6.8254284,0.0
1765061396340,-5.727083599999999,-6.8254284,0.0
1765061396346,-6.001669799999999,-7.139241199999999,0.0
1765061396352,-5.8447634,-7.4138274,0.0
1765061396358,-5.8447634,-7.4138274,0.0
1765061396364,-6.040896399999999,-8.1199062,-0.1569064
1765061396405,-6.040896399999999,-7.8845466,-0.0784532
1765061396411,-6.040896399999999,-7.8845466,-0.0784532
1765061396417,-5.88399,-7.7276402,0.0784532
1765061396423,-5.295591,-7.4138274,0.1569064
1765061396429,-5.295591,-7.4138274,0.1569064
1765061396435,-5.1779112,-7.217694399999999,0.2745862
1765061396441,-5.1779112,-7.217694399999999,0.2745862
1765061396447,-5.295591,-7.8060934,0.3530394
1765061396453,-5.295591,-7.8060934,0.3530394
1765061396459,-5.295591,-8.1591328,0.3530394
1765061396465,-5.8447634,-8.0806796,0.196133
1765061396471,-5.8447634,-8.0806796,0.196133
1765061396477,-6.040896399999999,-8.041453,0.196133
1765061396483,-6.040896399999999,-8.041453,0.196133
1765061396489,-5.962443199999999,-7.7276402,0.0
1765061396495,-5.727083599999999,-8.316039199999999,0.1569064
1765061396501,-5.727083599999999,-8.316039199999999,0.1569064
1765061396507,-5.3348176,-8.433719,0.3530394
1765061396513,-5.3348176,-8.433719,0.3530394
1765061396519,-5.5701772,-7.84532,0.1569064
1765061396560,-6.1585762,-7.6491869999999995,0.2353596
1765061396566,-5.727083599999999,-7.609960399999999,0.2745862
1765061396572,-5.727083599999999,-7.609960399999999,0.2745862
1765061396578,-5.7663101999999995,-7.4138274,0.2745862
1765061396584,-5.7663101999999995,-7.4138274,0.2745862
1765061396590,-5.687856999999999,-8.0806796,0.392266
1765061396596,-5.7663101999999995,-8.316039199999999,0.5491724
1765061396602,-5.7663101999999995,-8.316039199999999,0.5491724
1765061396608,-5.6094038,-7.6491869999999995,0.392266
1765061396614,-5.6094038,-7.6491869999999995,0.392266
1765061396620,-5.530950600000001,-7.7668668,0.5491724
