timestamp_ms,front_cm
1765064518055,249.3245153416624
1765064518327,249.3245153416624
1765064518357,9.769437045709992
1765064518387,9.769437045709992
1765064518417,9.769437045709992
1765064518482,9.769437045709992
1765064518512,9.769437045709992
1765064518542,9.769437045709992
1765064518572,9.769437045709992
1765064518637,9.769437045709992
1765064518667,9.769437045709992
1765064518697,16.60307428516785
1765064518727,16.60307428516785
1765064518792,16.83698881255873
1765064518822,17.245725658877973
1765064518852,17.245725658877973
1765064518882,18.553271653211823
1765064518946,19.44382539577509
1765064518976,19.44382539577509
1765064519007,22.982870323013458
1765064519037,22.982870323013458
1765064519104,22.982870323013458
1765064519134,23.87627312466611
1765064519165,23.87627312466611
1765064519195,23.87627312466611
1765064519262,26.738014580827212
1765064519293,26.738014580827212
1765064519323,26.738014580827212
1765064519354,28.533109911318434
1765064519422,29.707162094631258
1765064519453,29.707162094631258
1765064519483,29.859415065289795
1765064519512,29.859415065289795
1765064519576,29.942037747662653
1765064519606,30.199808842515267
1765064519636,30.199808842515267
1765064519666,30.469645531451533
1765064519730,30.469645531451533
1765064519760,30.469645531451533
1765064519790,30.469645531451533
