timestamp_ms,front_cm
1765065667596,248.05249676404856
1765065667691,248.05249676404856
1765065667721,248.05249676404856
1765065667751,248.05249676404856
1765065667781,248.05249676404856
1765065667846,248.02611723104883
1765065667876,248.02611723104883
1765065667906,248.02611723104883
1765065667936,248.02611723104883
1765065668000,248.02611723104883
1765065668030,248.02611723104883
1765065668060,248.02611723104883
1765065668090,248.0213459206784
1765065668155,248.00514404831344
1765065668185,248.00514404831344
1765065668215,248.00514404831344
1765065668245,248.00164279431644
1765065668309,247.98542375913303
1765065668339,247.98542375913303
1765065668369,247.98542375913303
1765065668399,247.98542375913303
1765065668464,247.97272314076508
1765065668494,247.97272314076508
1765065668524,247.97272314076508
1765065668554,247.97272314076508
1765065668618,247.9708008738744
1765065668649,247.9708008738744
1765065668678,247.9708008738744
1765065668708,247.97272314076508
1765065668774,247.96604673412727
1765065668804,247.96604673412727
1765065668834,247.96604673412727
1765065668864,247.96604673412727
1765065668928,247.96604673412727
1765065668958,247.96604673412727
1765065668988,247.96604673412727
1765065669018,247.96604673412727
1765065669083,247.96604673412727
1765065669113,247.96604673412727
1765065669143,247.96604673412727
