timestamp_ms,side_cm
1765065717846,217.4088870623982
1765065717911,216.86317231778185
1765065717941,216.86317231778185
1765065717971,216.57268853966164
1765065718001,216.57268853966164
1765065718065,216.57268853966164
1765065718095,216.57268853966164
1765065718125,216.06638003996432
1765065718155,216.06638003996432
1765065718220,215.99391785540774
1765065718250,215.99391785540774
1765065718280,215.8143585439411
1765065718310,215.8143585439411
1765065718374,215.8143585439411
1765065718404,215.8143585439411
1765065718434,215.99391785540774
1765065718464,215.99391785540774
1765065718529,215.93638747903788
1765065718559,215.93638747903788
1765065718589,215.8143585439411
1765065718619,215.8143585439411
1765065718683,215.8143585439411
1765065718713,215.8143585439411
1765065718743,215.60586242390946
1765065718773,215.60586242390946
1765065718838,215.60586242390946
1765065718868,215.60586242390946
1765065718898,215.93638747903788
1765065718928,215.93638747903788
1765065718993,215.93638747903788
1765065719023,215.93638747903788
1765065719053,215.93638747903788
1765065719083,215.93638747903788
1765065719147,215.93638747903788
1765065719177,215.93638747903788
1765065719207,216.1318568871502
1765065719237,216.1318568871502
1765065719302,216.56220194829393
1765065719332,216.56220194829393
1765065719362,216.5793649462994
