timestamp_ms,side_cm
1765062079442,217.20004768599662
1765062079507,217.20004768599662
1765062079537,217.29540532017927
1765062079567,217.29540532017927
1765062079597,217.49468490521667
1765062079661,217.49468490521667
1765062079691,217.55889168822432
1765062079721,217.55889168822432
1765062079751,217.55889168822432
1765062079815,217.55889168822432
1765062079845,217.53314717950886
1765062079875,217.53314717950886
1765062079906,217.53314717950886
1765062079970,217.53314717950886
1765062080000,217.57826870542522
1765062080030,217.57826870542522
1765062080060,217.79852148880764
1765062080125,217.79852148880764
1765062080155,217.79852148880764
1765062080185,217.79852148880764
1765062080215,217.82236088564605
1765062080279,217.82236088564605
1765062080309,217.82236088564605
1765062080339,217.82236088564605
1765062080369,217.79852148880764
1765062080434,217.79852148880764
1765062080464,217.78836099099132
1765062080494,217.78836099099132
1765062080524,217.85287672034156
1765062080589,217.85287672034156
1765062080619,217.78836099099132
1765062080650,217.78836099099132
1765062080680,217.78836099099132
1765062080744,217.78836099099132
1765062080774,217.78836099099132
1765062080804,217.78836099099132
1765062080834,217.85287672034156
1765062080898,217.85287672034156
1765062080928,217.85287672034156
1765062080958,217.85287672034156
