timestamp_ms,front_cm
1765062070667,248.29693220063928
1765062070867,248.29693220063928
1765062070896,248.29693220063928
1765062070926,248.29693220063928
1765062070956,248.29629716855015
1765062071021,248.29629716855015
1765062071051,248.29629716855015
1765062071081,248.29629716855015
1765062071111,248.2791341783495
1765062071175,248.27149663826637
1765062071205,248.27149663826637
1765062071235,248.27149663826637
1765062071265,248.2791341783495
1765062071330,248.2813482053498
1765062071360,248.2813482053498
1765062071390,248.2813482053498
1765062071420,248.2791341783495
1765062071484,248.2791341783495
1765062071514,248.2791341783495
1765062071544,248.2791341783495
1765062071574,248.2791341783495
1765062071639,248.2791341783495
1765062071669,248.2791341783495
1765062071698,248.2791341783495
1765062071728,248.2813482053498
1765062071793,248.2813482053498
1765062071823,248.2813482053498
1765062071853,248.2813482053498
1765062071883,248.2813482053498
1765062071948,248.2813482053498
1765062071978,248.27372783588996
1765062072008,248.27372783588996
1765062072038,248.25115848762013
1765062072102,248.25115848762013
1765062072132,248.25115848762013
1765062072162,248.25115848762013
1765062072192,248.25115848762013
1765062072257,248.25115848762013
1765062072287,248.25052345553104
1765062072317,248.25052345553104
