timestamp_ms,side_cm
1765062748932,217.58238782869284
1765062748996,217.50132698621746
1765062749026,217.50132698621746
1765062749056,217.50132698621746
1765062749086,217.50132698621746
1765062749149,217.50132698621746
1765062749179,217.50132698621746
1765062749209,217.50132698621746
1765062749239,217.86556016028135
1765062749303,217.86556016028135
1765062749332,217.86556016028135
1765062749362,217.86556016028135
1765062749392,217.86556016028135
1765062749456,217.59318335859822
1765062749486,217.59318335859822
1765062749516,217.59318335859822
1765062749545,217.50132698621746
1765062749609,217.363387954475
1765062749639,217.363387954475
1765062749669,217.363387954475
1765062749699,217.29823719303565
1765062749762,217.29823719303565
1765062749792,217.29823719303565
1765062749822,217.29823719303565
1765062749852,217.29823719303565
1765062749916,217.29823719303565
1765062749946,217.29823719303565
1765062749976,217.29823719303565
1765062750006,217.29823719303565
1765062750071,217.84426089179942
1765062750101,217.84426089179942
1765062750131,217.84426089179942
1765062750161,218.50694147761806
1765062750226,219.81067727941718
1765062750256,219.81067727941718
1765062750286,219.81067727941718
1765062750316,219.81067727941718
1765062750380,219.81067727941718
1765062750410,232.7956023795941
1765062750440,232.7956023795941
