timestamp_ms,ax,ay,az
1765061514372,5.2171378,4.1972461999999995,-7.3353741999999995
1765061514621,5.2563644,4.2364728,-7.3353741999999995
1765061514627,5.2563644,4.2364728,-7.3353741999999995
1765061514633,5.2563644,4.314926,-7.3353741999999995
1765061514639,5.2171378,4.2364728,-7.296147599999999
1765061514645,5.2171378,4.2364728,-7.296147599999999
1765061514651,5.1779112,4.2364728,-7.3353741999999995
1765061514657,5.1779112,4.2364728,-7.3353741999999995
1765061514663,5.2171378,4.2756994,-7.3746008
1765061514669,5.1779112,4.2364728,-7.3746008
1765061514675,5.1779112,4.2364728,-7.3746008
1765061514681,5.2171378,4.2364728,-7.296147599999999
1765061514687,5.2171378,4.2364728,-7.296147599999999
1765061514693,5.2563644,4.1972461999999995,-7.3353741999999995
1765061514699,5.2171378,4.1972461999999995,-7.3353741999999995
1765061514705,5.2171378,4.1972461999999995,-7.3353741999999995
1765061514711,5.295591,4.2364728,-7.3353741999999995
1765061514717,5.295591,4.2364728,-7.3353741999999995
1765061514723,5.1779112,4.2756994,-7.3353741999999995
1765061514729,5.1779112,4.2756994,-7.3353741999999995
1765061514735,5.2563644,4.1972461999999995,-7.3353741999999995
1765061514775,5.295591,4.2364728,-7.3746008
1765061514781,5.2563644,4.2756994,-7.3353741999999995
1765061514787,5.2563644,4.2756994,-7.3353741999999995
1765061514793,5.2563644,4.2364728,-7.3353741999999995
1765061514799,5.2563644,4.2364728,-7.3353741999999995
1765061514805,5.2563644,4.158019599999999,-7.4138274
1765061514811,5.2171378,4.2364728,-7.296147599999999
1765061514817,5.2171378,4.2364728,-7.296147599999999
1765061514823,5.1779112,4.2364728,-7.3746008
1765061514829,5.1779112,4.2364728,-7.3746008
1765061514835,5.2171378,4.1972461999999995,-7.3746008
1765061514841,5.2171378,4.2364728,-7.3746008
1765061514847,5.2171378,4.2364728,-7.3746008
1765061514853,5.2171378,4.2364728,-7.3353741999999995
1765061514859,5.2171378,4.2364728,-7.3353741999999995
1765061514865,5.2171378,4.314926,-7.3746008
1765061514871,5.2171378,4.1972461999999995,-7.3746008
1765061514877,5.2171378,4.1972461999999995,-7.3746008
1765061514883,5.2171378,4.2364728,-7.4138274
1765061514889,5.2171378,4.2364728,-7.4138274
1765061514929,5.1779112,4.2756994,-7.3353741999999995
1765061514935,5.1779112,4.1972461999999995,-7.256920999999999
1765061514941,5.1779112,4.1972461999999995,-7.256920999999999
1765061514947,5.1386845999999995,4.2756994,-7.3746008
1765061514953,5.2171378,4.2364728,-7.296147599999999
1765061514959,5.2171378,4.2364728,-7.296147599999999
1765061514965,5.2171378,4.2364728,-7.3353741999999995
1765061514971,5.2171378,4.2364728,-7.3353741999999995
1765061514977,5.2171378,4.314926,-7.3746008
1765061514983,5.2171378,4.2364728,-7.296147599999999
1765061514989,5.2171378,4.2364728,-7.296147599999999
1765061514995,5.1779112,4.2364728,-7.3353741999999995
1765061515001,5.1779112,4.2364728,-7.3353741999999995
1765061515007,5.1386845999999995,4.2364728,-7.3353741999999995
1765061515013,5.2171378,4.2364728,-7.3353741999999995
1765061515019,5.2171378,4.2364728,-7.3353741999999995
1765061515025,5.2563644,4.2364728,-7.3746008
1765061515031,5.2563644,4.2364728,-7.3746008
