timestamp_ms,ax,ay,az
1765067725343,-0.0784532,-10.277369199999999,-0.392266
1765067725729,-1.7259703999999998,-9.571290399999999,-1.6082906
1765067725735,-1.7259703999999998,-9.571290399999999,-1.6082906
1765067725741,-2.3535959999999996,-9.9635564,-1.3729310000000001
1765067725747,-2.4320492,-9.7281968,-1.4121576
1765067725753,-2.4320492,-9.7281968,-1.4121576
1765067725759,-2.2751428,-9.610517,-1.3729310000000001
1765067725765,-2.2751428,-9.610517,-1.3729310000000001
1765067725771,-2.1182364,-9.571290399999999,-1.2552512
1765067725777,-2.5889556,-8.825985,-1.3729310000000001
1765067725783,-2.5889556,-8.825985,-1.3729310000000001
1765067725789,-2.5889556,-8.5513988,-1.4906107999999998
1765067725795,-2.5889556,-8.5513988,-1.4906107999999998
1765067725801,-2.7458620000000002,-9.5320638,-1.3337044
1765067725807,-2.549729,-9.7281968,-1.4121576
1765067725813,-2.549729,-9.7281968,-1.4121576
1765067725819,-2.4712758,-9.492837199999999,-1.6867438000000001
1765067725825,-2.4712758,-9.492837199999999,-1.6867438000000001
1765067725831,-2.1966896,-9.1005712,-1.8044235999999998
1765067725837,-2.1966896,-9.1005712,-1.8044235999999998
1765067725843,-2.3143694,-8.9436648,-1.6867438000000001
1765067725883,-3.2165812,-8.0806796,-1.3337044
1765067725889,-2.8635417999999997,-7.9629998,-1.7259703999999998
1765067725895,-2.8635417999999997,-7.9629998,-1.7259703999999998
1765067725901,-2.5105024,-9.6889702,-1.5298374
1765067725907,-2.5105024,-9.6889702,-1.5298374
1765067725913,-1.4906107999999998,-9.80665,-1.8436502
1765067725919,-1.0591182,-9.022118,-2.0005566
1765067725925,-1.0591182,-9.022118,-2.0005566
1765067725931,-1.8828768,-8.394492399999999,-2.157463
1765067725937,-1.8828768,-8.394492399999999,-2.157463
1765067725943,-2.157463,-8.590625399999999,-1.9221034
1765067725949,-2.3928225999999997,-8.5121722,-1.765197
1765067725955,-2.3928225999999997,-8.5121722,-1.765197
1765067725961,-2.9812215999999996,-7.1000146,-2.1966896
1765067725967,-2.9812215999999996,-7.1000146,-2.1966896
1765067725973,-2.6281822,-7.4922806,-2.3535959999999996
1765067725979,-2.5105024,-9.3359308,-2.2751428
1765067725985,-2.5105024,-9.3359308,-2.2751428
1765067725991,-1.8436502,-9.8851032,-2.4320492
1765067725997,-1.8436502,-9.8851032,-2.4320492
1765067726038,-1.3729310000000001,-8.1983594,-2.2359162
1765067726044,-2.3535959999999996,-7.0215613999999995,-2.5105024
1765067726050,-1.2944778,-7.217694399999999,-2.7850886
1765067726056,-1.2944778,-7.217694399999999,-2.7850886
1765067726062,-0.2745862,-9.218251,-2.5889556
1765067726068,-0.2745862,-9.218251,-2.5889556
1765067726074,-1.2160246,-9.3359308,-2.5889556
1765067726080,-1.2160246,-9.3359308,-2.5889556
1765067726086,-2.2751428,-9.492837199999999,-2.7066354
1765067726092,-2.2751428,-10.198916,-2.7066354
1765067726098,-2.2751428,-10.198916,-2.7066354
1765067726104,-1.7259703999999998,-10.3165958,-2.8635417999999997
1765067726110,-1.7259703999999998,-10.3165958,-2.8635417999999997
1765067726116,-0.5883989999999999,-10.198916,-2.9812215999999996
1765067726122,-0.0392266,-9.649743599999999,-3.0989014
1765067726128,-0.0392266,-9.649743599999999,-3.0989014
1765067726134,0.1176798,-8.9044382,-3.1773545999999997
1765067726140,0.1176798,-8.9044382,-3.1773545999999997
1765067726146,-0.4707192,-8.9436648,-3.0989014
1765067726152,-1.4906107999999998,-9.8851032,-2.7066354
1765067726193,-2.3928225999999997,-9.1790244,-3.0204481999999997
1765067726199,-2.3928225999999997,-9.1790244,-3.0204481999999997
1765067726205,-2.0005566,-9.610517,-2.8243152
1765067726211,-2.0005566,-9.610517,-2.8243152
1765067726217,-0.9022117999999999,-9.2967042,-3.0204481999999997
1765067726223,-0.1569064,-8.5513988,-3.0989014
1765067726229,-0.1569064,-8.5513988,-3.0989014
