timestamp_ms,side_cm
1765067725343,247.68541451528563
1765067725753,247.68541451528563
1765067725783,247.68541451528563
1765067725813,247.68541451528563
1765067725843,247.68541451528563
1765067725907,247.68541451528563
1765067725937,247.68541451528563
1765067725967,247.67334892120198
1765067725997,247.67334892120198
1765067726062,10.875352105946149
1765067726092,9.513038988044173
1765067726122,9.513038988044173
1765067726152,9.513038988044173
1765067726217,9.513038988044173
1765067726247,9.513038988044173
1765067726277,8.153248827875359
1765067726307,8.153248827875359
1765067726372,6.860857766173467
1765067726402,6.860857766173467
1765067726432,6.860857766173467
1765067726462,6.859278771262324
1765067726526,6.848792172089816
1765067726556,6.848792172089816
1765067726586,6.848792172089816
1765067726616,5.894598031236455
1765067726681,6.848792172089816
1765067726711,6.848792172089816
1765067726741,6.848792172089816
1765067726771,6.859278771262324
1765067726838,6.848792172089816
1765067726868,6.848792172089816
1765067726898,5.894598031236455
1765067726928,5.894598031236455
1765067726992,5.894598031236455
1765067727022,5.894598031236455
1765067727052,5.894598031236455
1765067727082,5.894598031236455
1765067727147,6.848792172089816
1765067727177,5.566252677471311
1765067727207,5.566252677471311
