timestamp_ms,front_cm
1765067665283,248.0594992564329
1765067665348,248.0594992564329
1765067665378,248.0594992564329
1765067665408,248.0556890795078
1765067665438,248.0556890795078
1765067665503,247.70570116967156
1765067665533,247.70570116967156
1765067665563,247.70570116967156
1765067665593,247.70570116967156
1765067665657,247.70570116967156
1765067665687,247.70570116967156
1765067665717,248.02481283342877
1765067665747,248.02481283342877
1765067665812,248.02481283342877
1765067665842,248.02481283342877
1765067665872,248.02481283342877
1765067665902,247.66691279402312
1765067665967,247.63924604963628
1765067665997,247.63924604963628
1765067666027,17.16294852284591
1765067666057,17.16294852284591
1765067666121,16.42773706997741
1765067666151,16.42773706997741
1765067666181,14.548268441822074
1765067666211,14.548268441822074
1765067666276,14.548268441822074
1765067666306,14.548268441822074
1765067666336,14.548268441822074
1765067666366,13.492675276627777
1765067666431,13.492675276627777
1765067666461,14.548268441822074
1765067666491,14.548268441822074
1765067666521,16.081593693922514
1765067666586,16.081593693922514
1765067666616,16.081593693922514
1765067666646,16.081593693922514
1765067666676,18.467422333645118
1765067666740,18.467422333645118
1765067666770,18.467422333645118
1765067666800,18.467422333645118
