timestamp_ms,side_cm
1765067708609,247.33630193260706
1765067708674,247.334379681326
1765067708703,25.234432809273127
1765067708733,25.234432809273127
1765067708763,24.945510847635887
1765067708828,24.05900758096868
1765067708858,24.05900758096868
1765067708888,24.05900758096868
1765067708918,22.865166468908683
1765067708982,22.537130045876438
1765067709012,22.537130045876438
1765067709042,21.572432150836903
1765067709072,21.572432150836903
1765067709137,21.572432150836903
1765067709167,20.570559185087404
1765067709197,20.570559185087404
1765067709227,20.247620173781797
1765067709291,20.158303929757494
1765067709321,20.158303929757494
1765067709351,20.158303929757494
1765067709381,20.158303929757494
1765067709446,19.26004398412988
1765067709476,19.26004398412988
1765067709506,18.272484980710942
1765067709536,18.272484980710942
1765067709600,17.3109622148977
1765067709630,17.3109622148977
1765067709660,17.3109622148977
1765067709690,17.30653417650683
1765067709755,17.30653417650683
1765067709785,17.30653417650683
1765067709815,17.30684310723973
1765067709845,17.30684310723973
1765067709910,17.30684310723973
1765067709940,17.300475631334848
1765067709970,17.300475631334848
1765067710000,16.692733797269284
1765067710064,16.654288677990735
1765067710094,16.654288677990735
1765067710124,16.654288677990735
