timestamp_ms,front_cm
1765063538121,247.84266192271102
1765063538186,247.84266192271102
1765063538216,247.84266192271102
1765063538246,247.84266192271102
1765063538276,247.5872936458621
1765063538341,247.5872936458621
1765063538371,247.6406705762542
1765063538401,247.6406705762542
1765063538431,247.67913285835124
1765063538495,247.67913285835124
1765063538525,247.67913285835124
1765063538555,247.67913285835124
1765063538585,247.6406705762542
1765063538649,247.6406705762542
1765063538679,247.6406705762542
1765063538709,247.5872936458621
1765063538739,247.5872936458621
1765063538804,247.5090990184654
1765063538834,16.510394087743293
1765063538864,16.510394087743293
1765063538894,16.510394087743293
1765063538958,16.510394087743293
1765063538988,16.510394087743293
1765063539018,16.510394087743293
1765063539048,16.510394087743293
1765063539113,16.510394087743293
1765063539143,16.510394087743293
1765063539173,16.514530370902605
1765063539203,16.514530370902605
1765063539268,17.165128211526337
1765063539298,17.165128211526337
1765063539328,19.763143010427427
1765063539358,19.763143010427427
1765063539422,150.05235030242892
1765063539452,150.05235030242892
1765063539482,247.11356052005527
1765063539512,247.11356052005527
1765063539576,247.62019511623078
1765063539606,247.62019511623078
1765063539636,247.63670592323103
