timestamp_ms,side_cm
1765063529050,247.78696798840775
1765063529115,247.78696798840775
1765063529145,247.78696798840775
1765063529175,247.78696798840775
1765063529205,247.78696798840775
1765063529269,247.78029158079437
1765063529299,247.78029158079437
1765063529329,247.80363326077443
1765063529359,247.80363326077443
1765063529424,247.69555785028342
1765063529454,247.69555785028342
1765063529484,247.69555785028342
1765063529514,247.69555785028342
1765063529578,247.80363326077443
1765063529608,247.80363326077443
1765063529638,247.80363326077443
1765063529668,247.80363326077443
1765063529733,247.80363326077443
1765063529763,247.69969413246713
1765063529793,247.69969413246713
1765063529823,247.69555785028342
1765063529887,247.69555785028342
1765063529917,247.69969413246713
1765063529947,247.69969413246713
1765063529977,247.39330025672558
1765063530041,10.875197646433321
1765063530071,10.875197646433321
1765063530101,10.19535405285319
1765063530131,10.19535405285319
1765063530197,9.858410036291218
1765063530227,9.512300979044085
1765063530256,9.512300979044085
1765063530287,9.508181858703267
1765063530351,9.171581103389201
1765063530381,9.171581103389201
1765063530411,8.475192378147426
1765063530441,8.475192378147426
1765063530506,8.475192378147426
1765063530536,8.475192378147426
1765063530566,8.475192378147426
