timestamp_ms,front_cm
1765061815700,3.2823036053978285
1765061815770,2.6444063792396264
1765061815800,2.6444063792396264
1765061815830,2.6444063792396264
1765061815860,2.6444063792396264
1765061815924,2.6444063792396264
1765061815954,2.6444063792396264
1765061815984,2.6444063792396264
1765061816014,2.6444063792396264
1765061816079,2.9606518288937878
1765061816109,2.9606518288937878
1765061816139,2.9606518288937878
1765061816169,2.9606518288937878
1765061816233,2.9631919416406163
1765061816263,2.9631919416406163
1765061816293,2.9631919416406163
1765061816323,3.602685333333284
1765061816388,4.239312495313243
1765061816417,4.239312495313243
1765061816447,4.239312495313243
1765061816477,4.885774053753266
1765061816542,5.153722801435833
1765061816572,5.153722801435833
1765061816602,6.158084399281506
1765061816632,6.158084399281506
1765061816696,6.229602621016056
1765061816726,6.158084399281506
1765061816756,6.158084399281506
1765061816786,6.158084399281506
1765061816851,6.158084399281506
1765061816881,5.153722801435833
1765061816911,5.153722801435833
1765061816941,5.153722801435833
1765061817006,5.201092679989415
1765061817036,5.201092679989415
1765061817066,5.201092679989415
1765061817096,5.201092679989415
1765061817160,5.201710541455213
1765061817190,5.201710541455213
1765061817220,5.201710541455213
