timestamp_ms,side_cm
1765061840078,248.34378719463803
1765061840143,248.34378719463803
1765061840173,248.34378719463803
1765061840203,248.35044643065248
1765061840233,248.35044643065248
1765061840298,248.35044643065248
1765061840328,248.35044643065248
1765061840358,248.35935403491382
1765061840388,248.35935403491382
1765061840453,248.35935403491382
1765061840483,248.35935403491382
1765061840513,248.35935403491382
1765061840543,248.35935403491382
1765061840607,248.35902793355763
1765061840637,248.35902793355763
1765061840667,248.35902793355763
1765061840697,248.35902793355763
1765061840762,248.35902793355763
1765061840792,248.35902793355763
1765061840822,248.35902793355763
1765061840852,248.35902793355763
1765061840917,248.34536618954917
1765061840947,248.34536618954917
1765061840977,248.34536618954917
1765061841007,248.34536618954917
1765061841072,247.93949558074746
1765061841102,247.93949558074746
1765061841132,247.92708671468424
1765061841162,247.92708671468424
1765061841227,247.92708671468424
1765061841257,247.92708671468424
1765061841287,247.92487270329366
1765061841317,247.92487270329366
1765061841381,247.91943201958748
1765061841411,247.91943201958748
1765061841441,247.91943201958748
1765061841471,247.91943201958748
1765061841535,247.93949558074746
1765061841565,247.93949558074746
1765061841595,247.93949558074746
