timestamp_ms,side_cm
1765061248812,219.04548209386027
1765061248877,218.98510264279136
1765061248907,218.98510264279136
1765061248937,218.63549234618128
1765061248967,218.63549234618128
1765061249031,218.62246563426194
1765061249061,218.62246563426194
1765061249091,218.62246563426194
1765061249121,218.62246563426194
1765061249186,218.38091356678797
1765061249216,218.38091356678797
1765061249246,218.33802323849523
1765061249276,218.33802323849523
1765061249340,218.0809043307454
1765061249370,218.0042886972842
1765061249400,218.0042886972842
1765061249430,218.0042886972842
1765061249494,7.834411769214057
1765061249524,7.834411769214057
1765061249554,7.834411769214057
1765061249584,7.834411769214057
1765061249649,7.834411769214057
1765061249679,7.834411769214057
1765061249709,7.834411769214057
1765061249739,7.834411769214057
1765061249803,7.834411769214057
1765061249833,192.05191044908315
1765061249863,192.05191044908315
1765061249893,192.05191044908315
1765061249958,248.21648923523932
1765061249988,248.2565305044427
1765061250018,248.2565305044427
1765061250048,248.2565305044427
1765061250113,248.63950567922802
1765061250143,248.67287055740323
1765061250173,248.67287055740323
1765061250203,248.67287055740323
1765061250267,248.68558835419935
1765061250297,248.6859316105692
1765061250327,248.6859316105692
