timestamp_ms,side_cm
1765061892725,2.6628394492281586
1765061892790,2.6625133478719363
1765061892820,2.6625133478719363
1765061892850,2.0138034367946602
1765061892880,2.0138034367946602
1765061892944,2.0138034367946602
1765061892974,2.0138034367946602
1765061893004,2.0138034367946602
1765061893034,2.0138034367946602
1765061893099,2.0138034367946602
1765061893129,2.0761051391446017
1765061893159,2.0761051391446017
1765061893189,2.0761051391446017
1765061893253,2.3383214430114094
1765061893283,2.3383214430114094
1765061893313,2.3383214430114094
1765061893343,2.3383214430114094
1765061893408,2.661243299303351
1765061893438,3.2880017235765986
1765061893468,3.2880017235765986
1765061893498,3.2880017235765986
1765061893562,4.5088230828932865
1765061893592,6.852533713350567
1765061893622,6.852533713350567
1765061893652,6.852533713350567
1765061893717,10.177401545684916
1765061893747,191.4816182752138
1765061893777,191.4816182752138
1765061893807,191.4816182752138
1765061893872,248.70949640231171
1765061893902,248.70949640231171
1765061893932,248.70949640231171
1765061893962,248.70949640231171
1765061894027,248.70949640231171
1765061894057,248.70949640231171
1765061894087,248.70949640231171
1765061894117,248.70949640231171
1765061894181,248.70949640231171
1765061894211,248.58267898622125
1765061894241,248.58267898622125
