timestamp_ms,front_cm
1765063884685,247.65606578736947
1765063884750,247.65606578736947
1765063884780,247.65606578736947
1765063884810,247.65606578736947
1765063884840,247.64460090364037
1765063884904,247.64460090364037
1765063884934,247.64460090364037
1765063884964,247.64460090364037
1765063884994,247.65127731027815
1765063885059,247.64460090364037
1765063885089,247.64460090364037
1765063885119,247.64460090364037
1765063885149,247.6134672211375
1765063885213,247.6134672211375
1765063885243,247.6134672211375
1765063885273,247.6134672211375
1765063885303,247.6134672211375
1765063885368,247.6134672211375
1765063885398,247.6134672211375
1765063885428,247.6134672211375
1765063885457,247.6134672211375
1765063885522,247.30037977496409
1765063885552,247.2390563766828
1765063885582,247.2390563766828
1765063885612,8.750418246724735
1765063885676,8.750418246724735
1765063885706,8.750418246724735
1765063885736,8.750418246724735
1765063885766,8.750418246724735
1765063885832,8.750418246724735
1765063885862,8.750418246724735
1765063885891,8.750418246724735
1765063885921,8.750418246724735
1765063885986,136.07439119046546
1765063886016,136.07439119046546
1765063886046,136.07439119046546
1765063886076,217.26155987137895
1765063886140,217.26155987137895
1765063886170,217.27522161928982
1765063886200,217.27522161928982
