timestamp_ms,front_cm
1765061360233,248.72084114240897
1765061360297,248.73026363122514
1765061360327,248.73026363122514
1765061360357,248.74900561633692
1765061360387,248.74900561633692
1765061360452,249.10671687254398
1765061360482,249.10671687254398
1765061360512,249.14540227128143
1765061360542,249.14540227128143
1765061360606,249.17018564655154
1765061360636,249.17018564655154
1765061360666,249.17018564655154
1765061360696,249.17018564655154
1765061360761,249.1711467643872
1765061360791,249.1711467643872
1765061360821,249.1711467643872
1765061360851,249.1711467643872
1765061360916,249.1711467643872
1765061360946,249.1711467643872
1765061360976,248.76204949887958
1765061361006,248.76204949887958
1765061361071,57.17493026229021
1765061361101,57.17493026229021
1765061361131,18.119562644521466
1765061361161,18.119562644521466
1765061361225,18.119562644521466
1765061361255,18.119562644521466
1765061361285,18.119562644521466
1765061361315,18.119562644521466
1765061361380,18.119562644521466
1765061361410,18.119562644521466
1765061361440,18.119562644521466
1765061361470,18.119562644521466
1765061361535,114.87365813144423
1765061361565,214.796232225176
1765061361595,214.796232225176
1765061361625,214.796232225176
1765061361689,217.4488081996769
1765061361719,217.4488081996769
1765061361749,217.4488081996769
